Stationid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"3327",3,1,0,1,3,2,7,23,18,27,8,18,11,12,20,16,17,33,21,24,17,8,3,2
"3390",7,4,3,0,1,2,12,58,124,83,67,71,60,52,51,83,42,45,69,55,35,26,19,18
"268",30,13,18,6,3,6,34,75,195,214,196,238,274,316,285,313,349,554,443,254,149,98,74,58
"364",21,13,4,4,0,4,12,39,134,141,64,68,57,60,74,63,61,94,64,84,67,48,47,25
"3046",6,5,1,0,0,1,17,45,77,39,35,27,34,39,37,50,39,21,42,25,17,11,8,3
"3391",0,2,0,0,0,3,10,98,91,63,45,36,50,35,43,55,42,34,31,41,23,16,10,8
"253",27,6,7,6,2,9,25,85,263,299,220,208,284,264,290,265,297,351,389,292,178,107,61,48
"3180",24,15,0,0,3,1,4,23,18,36,45,69,92,102,145,145,118,161,177,155,129,128,117,64
"3325",9,7,2,4,1,5,16,40,115,62,30,43,52,33,50,48,44,78,64,73,35,48,21,15
"3344",9,2,4,0,0,0,11,5,33,48,19,22,44,51,59,47,51,81,79,43,62,33,16,18
"3422",9,2,0,0,0,10,26,85,127,98,52,61,53,73,65,67,74,104,95,54,79,56,27,14
"3411",10,5,2,4,11,14,11,54,117,110,61,49,45,56,62,47,48,63,82,66,34,24,22,21
"3345",4,0,1,0,1,1,4,24,87,63,54,48,38,64,68,76,100,127,53,36,23,14,8,1
"3397",6,2,3,0,0,9,21,34,97,77,63,55,82,70,86,55,72,60,73,67,63,35,18,17
"3414",20,9,3,3,0,4,9,33,80,90,71,84,72,60,94,68,85,104,130,100,78,58,56,37
"436",16,3,1,4,0,4,8,41,40,60,32,32,29,35,38,47,35,42,50,33,33,36,22,13
"3136",4,8,0,0,0,3,12,34,70,107,129,144,118,143,156,187,201,170,142,70,52,19,19,22
"3048",7,5,5,1,0,3,13,10,50,79,27,26,35,39,31,32,31,25,38,41,29,22,19,12
"3179",12,4,5,8,3,1,3,7,29,31,35,34,15,15,20,26,32,20,15,15,17,21,11,10
"3067",6,9,5,4,0,2,6,27,48,54,54,41,34,46,44,61,60,56,50,60,61,23,20,14
"437",23,4,7,3,1,9,17,50,77,106,69,91,109,102,109,79,92,95,154,140,105,69,80,43
"3454",12,12,0,2,4,2,26,29,86,71,68,54,48,55,39,40,51,58,62,70,44,31,36,22
"3373",6,13,3,1,0,0,11,11,36,57,40,57,71,85,76,82,109,167,163,115,94,67,52,14
"3425",10,3,8,3,0,19,26,67,77,82,51,47,51,25,53,86,40,51,38,39,40,34,14,10
"3059",1,3,0,0,1,3,16,20,59,49,24,19,23,31,35,18,23,22,32,10,8,5,11,1
"3069",11,4,2,1,0,0,0,3,17,16,28,16,25,26,29,30,16,31,31,31,26,24,15,15
"386",23,26,3,4,2,3,20,36,87,128,131,154,235,196,160,262,323,397,262,143,99,60,49,26
"3249",18,2,3,0,0,0,2,22,64,30,29,26,18,29,37,34,40,52,53,47,32,22,24,14
"3243",22,13,13,6,1,19,62,50,49,64,87,83,105,102,134,135,160,196,278,151,108,62,65,47
"3355",5,5,2,0,3,1,1,17,46,59,60,74,56,66,73,98,108,93,106,65,42,17,18,3
"395",22,11,5,7,1,4,14,33,107,137,96,93,72,99,91,94,112,129,164,172,102,81,39,37
"3123",3,3,0,2,0,0,1,15,7,6,19,21,40,32,14,48,32,41,44,32,27,7,9,5
"3412",8,4,2,1,0,0,16,44,151,83,45,32,47,32,40,34,45,64,67,51,23,31,23,12
"3449",5,5,1,0,0,0,9,11,59,56,39,22,21,25,25,13,22,22,38,21,16,18,7,13
"245",4,2,3,0,1,1,4,18,98,64,47,48,35,27,34,38,38,62,45,78,41,25,24,17
"3395",0,0,0,0,0,0,2,7,13,19,14,10,9,18,7,17,14,22,9,13,11,10,1,3
"3363",4,0,0,0,0,2,17,17,38,43,18,17,21,30,21,26,43,54,48,22,23,14,15,6
"289",9,3,1,0,0,2,10,39,157,99,65,42,53,43,39,31,40,41,37,38,25,11,12,6
"3241",2,0,1,0,0,3,10,20,91,85,49,29,31,27,39,33,33,45,55,33,25,19,8,10
"3050",6,4,1,0,0,4,33,24,117,57,21,30,30,27,24,10,28,29,30,17,20,22,14,10
"3242",8,5,4,2,2,7,14,31,93,102,85,74,75,90,91,100,107,159,146,136,79,49,37,27
"3061",2,0,3,4,0,0,1,11,59,23,20,27,19,14,15,18,15,21,16,15,23,11,8,2
"3381",2,2,4,2,0,0,2,17,31,32,26,27,37,39,44,48,50,96,87,53,27,22,10,8
"3410",8,5,1,0,8,2,10,39,75,38,48,49,42,46,54,60,63,87,78,67,56,24,23,20
"3065",6,5,0,0,0,2,11,9,41,31,26,28,21,19,34,22,28,27,33,28,13,13,7,8
"314",11,2,4,0,1,3,4,36,87,98,81,96,101,97,113,118,131,214,191,142,83,81,34,31
"3348",3,3,1,0,0,4,7,22,48,33,20,23,23,23,30,33,52,71,58,39,32,18,12,11
"3303",9,4,0,0,0,1,2,32,71,53,46,40,54,30,36,43,35,38,59,48,39,43,33,12
"3044",6,6,2,1,1,1,1,4,21,16,18,17,13,18,26,27,13,25,22,24,10,16,10,8
"3068",11,11,2,4,5,0,5,27,57,79,44,43,48,46,54,47,54,33,51,68,59,25,29,30
"2001",2,0,0,0,1,1,12,7,24,29,18,14,15,19,24,40,53,52,58,58,32,19,14,7
"3359",7,1,2,0,9,7,1,7,42,74,49,64,89,68,69,72,84,89,104,52,37,10,18,11
"3066",4,1,0,0,0,0,1,10,7,36,29,37,17,43,48,29,45,46,87,42,32,10,10,5
"3221",1,3,0,0,0,0,3,20,9,5,15,12,29,26,23,32,62,115,52,17,18,10,5,5
"3352",0,0,0,0,0,0,0,2,8,8,8,12,22,27,19,26,26,18,30,19,22,5,0,7
"144",8,6,3,0,0,3,4,11,44,23,36,42,58,66,52,80,81,73,83,87,53,30,27,24
"3394",3,0,0,0,0,0,3,7,5,6,4,14,5,8,14,6,10,21,12,12,10,11,2,3
"3182",0,0,0,0,0,0,0,0,1,2,30,142,158,165,289,246,232,153,35,3,0,0,0,0
"3333",2,0,0,0,7,1,5,2,13,13,8,6,11,7,11,9,5,9,5,11,1,4,1,0
"3302",3,0,1,0,11,9,14,10,16,20,27,6,14,16,12,24,24,13,15,24,15,13,12,9
"3239",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"3340",1,0,0,0,0,0,1,4,27,12,13,10,16,13,16,13,16,18,19,9,3,3,0,1
"3342",0,1,0,0,1,3,9,27,13,27,16,19,10,18,16,11,19,14,13,16,22,11,7,1
"3075",7,3,2,1,0,1,0,1,3,17,9,25,15,21,17,21,23,20,14,30,15,8,7,2
"3432",0,0,0,0,0,0,0,0,1,0,7,5,7,1,1,2,6,13,6,3,3,0,1,3
"2005",0,2,0,0,0,0,1,2,1,3,3,2,18,15,32,16,28,67,48,11,11,2,2,0
"3468",0,0,0,1,0,0,0,0,0,2,4,3,0,5,1,5,0,2,0,0,0,0,1,8
"3245",0,0,0,0,0,0,0,0,1,1,0,1,2,5,4,11,11,26,61,31,12,5,0,0
"3326",0,1,0,0,0,1,4,13,9,10,17,16,8,9,15,10,17,5,6,19,7,2,6,3
"3441",0,0,0,0,0,0,0,0,2,1,6,6,19,25,24,27,36,141,115,14,6,0,0,0
"3330",0,0,0,0,0,0,0,2,0,5,8,3,9,12,8,16,8,24,17,17,5,4,1,0
"3040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3132",7,2,1,1,1,2,3,11,53,69,91,121,137,154,133,190,254,272,96,54,31,26,18,11
"3469",3,0,0,1,0,1,1,7,21,8,6,14,18,21,19,22,44,42,55,61,58,22,18,2
"3170",15,10,2,2,4,18,56,111,62,72,57,60,82,75,75,71,66,88,142,119,108,67,80,24
"3177",9,19,2,2,0,14,36,164,200,87,59,65,47,52,55,70,93,82,110,102,74,62,47,56
"434",46,17,20,20,14,5,64,88,230,255,151,149,148,165,168,217,281,350,320,216,148,139,124,56
"3250",0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"3036",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
"3369",2,2,2,0,3,3,31,36,72,27,13,18,23,13,14,32,14,30,27,30,18,11,6,3
"3257",0,0,0,0,0,0,0,0,0,0,0,23,2,3,0,26,15,0,0,0,0,0,0,0
"3470",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0
"3248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"3472",0,1,1,0,0,0,1,4,18,11,8,13,22,27,27,29,25,71,29,38,19,7,7,6
"3474",0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,2,5,6,3,2,3,0,1,0
